symbol,name,date,form,description,pdfURL,htmlURL,wordURL,excelURL
CL,Colgate-Palmolive Company,2016-02-18,10-K,Annual Report,https://barchart.websol.barchart.com/?module=secFilings&accession_num=0001628280-16-011343&cik=21665&type=CONVPDF&popup=1&override=1&symbol=CL,https://barchart.websol.barchart.com/?module=secFilings&accession_num=0001628280-16-011343&cik=21665&type=HTML&popup=1&override=1&symbol=CL,https://barchart.websol.barchart.com/?module=secFilings&accession_num=0001628280-16-011343&cik=21665&type=RTF&popup=1&override=1&symbol=CL,https://barchart.websol.barchart.com/?module=secFilings&accession_num=0001628280-16-011343&cik=21665&type=XLS&popup=1&override=1&symbol=CL
CL,Colgate-Palmolive Company,2015-02-19,10-K,Annual Report,https://barchart.websol.barchart.com/?module=secFilings&accession_num=0001628280-15-000846&cik=21665&type=CONVPDF&popup=1&override=1&symbol=CL,https://barchart.websol.barchart.com/?module=secFilings&accession_num=0001628280-15-000846&cik=21665&type=HTML&popup=1&override=1&symbol=CL,https://barchart.websol.barchart.com/?module=secFilings&accession_num=0001628280-15-000846&cik=21665&type=RTF&popup=1&override=1&symbol=CL,https://barchart.websol.barchart.com/?module=secFilings&accession_num=0001628280-15-000846&cik=21665&type=XLS&popup=1&override=1&symbol=CL
CL,Colgate-Palmolive Company,2014-02-20,10-K,Annual Report,https://barchart.websol.barchart.com/?module=secFilings&accession_num=0001545547-14-000003&cik=21665&type=CONVPDF&popup=1&override=1&symbol=CL,https://barchart.websol.barchart.com/?module=secFilings&accession_num=0001545547-14-000003&cik=21665&type=HTML&popup=1&override=1&symbol=CL,https://barchart.websol.barchart.com/?module=secFilings&accession_num=0001545547-14-000003&cik=21665&type=RTF&popup=1&override=1&symbol=CL,https://barchart.websol.barchart.com/?module=secFilings&accession_num=0001545547-14-000003&cik=21665&type=XLS&popup=1&override=1&symbol=CL
CL,Colgate-Palmolive Company,2013-02-21,10-K,Annual Report,https://barchart.websol.barchart.com/?module=secFilings&accession_num=0001445305-13-000275&cik=21665&type=CONVPDF&popup=1&override=1&symbol=CL,https://barchart.websol.barchart.com/?module=secFilings&accession_num=0001445305-13-000275&cik=21665&type=HTML&popup=1&override=1&symbol=CL,https://barchart.websol.barchart.com/?module=secFilings&accession_num=0001445305-13-000275&cik=21665&type=RTF&popup=1&override=1&symbol=CL,
CMCSA,Comcast Corp A,2024-01-31,10-K,Annual Report,https://barchart.websol.barchart.com/?module=secFilings&accession_num=0001166691-24-000011&cik=1166691&type=CONVPDF&popup=1&override=1&symbol=CMCSA,https://barchart.websol.barchart.com/?module=secFilings&accession_num=0001166691-24-000011&cik=1166691&type=HTML&popup=1&override=1&symbol=CMCSA,https://barchart.websol.barchart.com/?module=secFilings&accession_num=0001166691-24-000011&cik=1166691&type=RTF&popup=1&override=1&symbol=CMCSA,https://barchart.websol.barchart.com/?module=secFilings&accession_num=0001166691-24-000011&cik=1166691&type=XLS&popup=1&override=1&symbol=CMCSA
CMCSA,Comcast Corp A,2023-02-03,10-K,Annual Report,https://barchart.websol.barchart.com/?module=secFilings&accession_num=0001166691-23-000010&cik=1166691&type=CONVPDF&popup=1&override=1&symbol=CMCSA,https://barchart.websol.barchart.com/?module=secFilings&accession_num=0001166691-23-000010&cik=1166691&type=HTML&popup=1&override=1&symbol=CMCSA,https://barchart.websol.barchart.com/?module=secFilings&accession_num=0001166691-23-000010&cik=1166691&type=RTF&popup=1&override=1&symbol=CMCSA,https://barchart.websol.barchart.com/?module=secFilings&accession_num=0001166691-23-000010&cik=1166691&type=XLS&popup=1&override=1&symbol=CMCSA
CMCSA,Comcast Corp A,2022-02-02,10-K,Annual Report,https://barchart.websol.barchart.com/?module=secFilings&accession_num=0001166691-22-000009&cik=1166691&type=CONVPDF&popup=1&override=1&symbol=CMCSA,https://barchart.websol.barchart.com/?module=secFilings&accession_num=0001166691-22-000009&cik=1166691&type=HTML&popup=1&override=1&symbol=CMCSA,https://barchart.websol.barchart.com/?module=secFilings&accession_num=0001166691-22-000009&cik=1166691&type=RTF&popup=1&override=1&symbol=CMCSA,https://barchart.websol.barchart.com/?module=secFilings&accession_num=0001166691-22-000009&cik=1166691&type=XLS&popup=1&override=1&symbol=CMCSA
CMCSA,Comcast Corp A,2021-02-04,10-K,Annual Report,https://barchart.websol.barchart.com/?module=secFilings&accession_num=0001166691-21-000008&cik=1166691&type=CONVPDF&popup=1&override=1&symbol=CMCSA,https://barchart.websol.barchart.com/?module=secFilings&accession_num=0001166691-21-000008&cik=1166691&type=HTML&popup=1&override=1&symbol=CMCSA,https://barchart.websol.barchart.com/?module=secFilings&accession_num=0001166691-21-000008&cik=1166691&type=RTF&popup=1&override=1&symbol=CMCSA,https://barchart.websol.barchart.com/?module=secFilings&accession_num=0001166691-21-000008&cik=1166691&type=XLS&popup=1&override=1&symbol=CMCSA
CMCSA,Comcast Corp A,2020-01-30,10-K,Annual Report,https://barchart.websol.barchart.com/?module=secFilings&accession_num=0001166691-20-000008&cik=1166691&type=CONVPDF&popup=1&override=1&symbol=CMCSA,https://barchart.websol.barchart.com/?module=secFilings&accession_num=0001166691-20-000008&cik=1166691&type=HTML&popup=1&override=1&symbol=CMCSA,https://barchart.websol.barchart.com/?module=secFilings&accession_num=0001166691-20-000008&cik=1166691&type=RTF&popup=1&override=1&symbol=CMCSA,https://barchart.websol.barchart.com/?module=secFilings&accession_num=0001166691-20-000008&cik=1166691&type=XLS&popup=1&override=1&symbol=CMCSA
CMCSA,Comcast Corp A,2019-01-31,10-K,Annual Report,https://barchart.websol.barchart.com/?module=secFilings&accession_num=0001166691-19-000005&cik=1166691&type=CONVPDF&popup=1&override=1&symbol=CMCSA,https://barchart.websol.barchart.com/?module=secFilings&accession_num=0001166691-19-000005&cik=1166691&type=HTML&popup=1&override=1&symbol=CMCSA,https://barchart.websol.barchart.com/?module=secFilings&accession_num=0001166691-19-000005&cik=1166691&type=RTF&popup=1&override=1&symbol=CMCSA,https://barchart.websol.barchart.com/?module=secFilings&accession_num=0001166691-19-000005&cik=1166691&type=XLS&popup=1&override=1&symbol=CMCSA
CMCSA,Comcast Corp A,2018-01-31,10-K,Annual Report,https://barchart.websol.barchart.com/?module=secFilings&accession_num=0001166691-18-000004&cik=1166691&type=CONVPDF&popup=1&override=1&symbol=CMCSA,https://barchart.websol.barchart.com/?module=secFilings&accession_num=0001166691-18-000004&cik=1166691&type=HTML&popup=1&override=1&symbol=CMCSA,https://barchart.websol.barchart.com/?module=secFilings&accession_num=0001166691-18-000004&cik=1166691&type=RTF&popup=1&override=1&symbol=CMCSA,https://barchart.websol.barchart.com/?module=secFilings&accession_num=0001166691-18-000004&cik=1166691&type=XLS&popup=1&override=1&symbol=CMCSA
CMCSA,Comcast Corp A,2017-02-03,10-K,Annual Report,https://barchart.websol.barchart.com/?module=secFilings&accession_num=0001193125-17-030512&cik=1166691&type=CONVPDF&popup=1&override=1&symbol=CMCSA,https://barchart.websol.barchart.com/?module=secFilings&accession_num=0001193125-17-030512&cik=1166691&type=HTML&popup=1&override=1&symbol=CMCSA,https://barchart.websol.barchart.com/?module=secFilings&accession_num=0001193125-17-030512&cik=1166691&type=RTF&popup=1&override=1&symbol=CMCSA,https://barchart.websol.barchart.com/?module=secFilings&accession_num=0001193125-17-030512&cik=1166691&type=XLS&popup=1&override=1&symbol=CMCSA
CMCSA,Comcast Corp A,2016-02-05,10-K,Annual Report,https://barchart.websol.barchart.com/?module=secFilings&accession_num=0001193125-16-452423&cik=1166691&type=CONVPDF&popup=1&override=1&symbol=CMCSA,https://barchart.websol.barchart.com/?module=secFilings&accession_num=0001193125-16-452423&cik=1166691&type=HTML&popup=1&override=1&symbol=CMCSA,https://barchart.websol.barchart.com/?module=secFilings&accession_num=0001193125-16-452423&cik=1166691&type=RTF&popup=1&override=1&symbol=CMCSA,https://barchart.websol.barchart.com/?module=secFilings&accession_num=0001193125-16-452423&cik=1166691&type=XLS&popup=1&override=1&symbol=CMCSA
CMCSA,Comcast Corp A,2015-02-27,10-K,Annual Report,https://barchart.websol.barchart.com/?module=secFilings&accession_num=0001193125-15-068526&cik=1166691&type=CONVPDF&popup=1&override=1&symbol=CMCSA,https://barchart.websol.barchart.com/?module=secFilings&accession_num=0001193125-15-068526&cik=1166691&type=HTML&popup=1&override=1&symbol=CMCSA,https://barchart.websol.barchart.com/?module=secFilings&accession_num=0001193125-15-068526&cik=1166691&type=RTF&popup=1&override=1&symbol=CMCSA,https://barchart.websol.barchart.com/?module=secFilings&accession_num=0001193125-15-068526&cik=1166691&type=XLS&popup=1&override=1&symbol=CMCSA
CMCSA,Comcast Corp A,2014-02-12,10-K,Annual Report,https://barchart.websol.barchart.com/?module=secFilings&accession_num=0001193125-14-047522&cik=1166691&type=CONVPDF&popup=1&override=1&symbol=CMCSA,https://barchart.websol.barchart.com/?module=secFilings&accession_num=0001193125-14-047522&cik=1166691&type=HTML&popup=1&override=1&symbol=CMCSA,https://barchart.websol.barchart.com/?module=secFilings&accession_num=0001193125-14-047522&cik=1166691&type=RTF&popup=1&override=1&symbol=CMCSA,https://barchart.websol.barchart.com/?module=secFilings&accession_num=0001193125-14-047522&cik=1166691&type=XLS&popup=1&override=1&symbol=CMCSA
CMCSA,Comcast Corp A,2013-02-21,10-K,Annual Report,https://barchart.websol.barchart.com/?module=secFilings&accession_num=0001193125-13-067658&cik=1166691&type=CONVPDF&popup=1&override=1&symbol=CMCSA,https://barchart.websol.barchart.com/?module=secFilings&accession_num=0001193125-13-067658&cik=1166691&type=HTML&popup=1&override=1&symbol=CMCSA,https://barchart.websol.barchart.com/?module=secFilings&accession_num=0001193125-13-067658&cik=1166691&type=RTF&popup=1&override=1&symbol=CMCSA,
CMA,Comerica Inc,2024-02-28,10-K,Annual Report,https://barchart.websol.barchart.com/?module=secFilings&accession_num=0000028412-24-000185&cik=28412&type=CONVPDF&popup=1&override=1&symbol=CMA,https://barchart.websol.barchart.com/?module=secFilings&accession_num=0000028412-24-000185&cik=28412&type=HTML&popup=1&override=1&symbol=CMA,https://barchart.websol.barchart.com/?module=secFilings&accession_num=0000028412-24-000185&cik=28412&type=RTF&popup=1&override=1&symbol=CMA,https://barchart.websol.barchart.com/?module=secFilings&accession_num=0000028412-24-000185&cik=28412&type=XLS&popup=1&override=1&symbol=CMA
CMA,Comerica Inc,2023-02-14,10-K,Annual Report,https://barchart.websol.barchart.com/?module=secFilings&accession_num=0000028412-23-000094&cik=28412&type=CONVPDF&popup=1&override=1&symbol=CMA,https://barchart.websol.barchart.com/?module=secFilings&accession_num=0000028412-23-000094&cik=28412&type=HTML&popup=1&override=1&symbol=CMA,https://barchart.websol.barchart.com/?module=secFilings&accession_num=0000028412-23-000094&cik=28412&type=RTF&popup=1&override=1&symbol=CMA,https://barchart.websol.barchart.com/?module=secFilings&accession_num=0000028412-23-000094&cik=28412&type=XLS&popup=1&override=1&symbol=CMA
CMA,Comerica Inc,2022-02-16,10-K,Annual Report,https://barchart.websol.barchart.com/?module=secFilings&accession_num=0000028412-22-000067&cik=28412&type=CONVPDF&popup=1&override=1&symbol=CMA,https://barchart.websol.barchart.com/?module=secFilings&accession_num=0000028412-22-000067&cik=28412&type=HTML&popup=1&override=1&symbol=CMA,https://barchart.websol.barchart.com/?module=secFilings&accession_num=0000028412-22-000067&cik=28412&type=RTF&popup=1&override=1&symbol=CMA,https://barchart.websol.barchart.com/?module=secFilings&accession_num=0000028412-22-000067&cik=28412&type=XLS&popup=1&override=1&symbol=CMA
CMA,Comerica Inc,2021-02-09,10-K,Annual Report,https://barchart.websol.barchart.com/?module=secFilings&accession_num=0000028412-21-000054&cik=28412&type=CONVPDF&popup=1&override=1&symbol=CMA,https://barchart.websol.barchart.com/?module=secFilings&accession_num=0000028412-21-000054&cik=28412&type=HTML&popup=1&override=1&symbol=CMA,https://barchart.websol.barchart.com/?module=secFilings&accession_num=0000028412-21-000054&cik=28412&type=RTF&popup=1&override=1&symbol=CMA,https://barchart.websol.barchart.com/?module=secFilings&accession_num=0000028412-21-000054&cik=28412&type=XLS&popup=1&override=1&symbol=CMA
CMA,Comerica Inc,2020-02-11,10-K,Annual Report,https://barchart.websol.barchart.com/?module=secFilings&accession_num=0000028412-20-000034&cik=28412&type=CONVPDF&popup=1&override=1&symbol=CMA,https://barchart.websol.barchart.com/?module=secFilings&accession_num=0000028412-20-000034&cik=28412&type=HTML&popup=1&override=1&symbol=CMA,https://barchart.websol.barchart.com/?module=secFilings&accession_num=0000028412-20-000034&cik=28412&type=RTF&popup=1&override=1&symbol=CMA,https://barchart.websol.barchart.com/?module=secFilings&accession_num=0000028412-20-000034&cik=28412&type=XLS&popup=1&override=1&symbol=CMA
CMA,Comerica Inc,2019-02-12,10-K,Annual Report,https://barchart.websol.barchart.com/?module=secFilings&accession_num=0000028412-19-000047&cik=28412&type=CONVPDF&popup=1&override=1&symbol=CMA,https://barchart.websol.barchart.com/?module=secFilings&accession_num=0000028412-19-000047&cik=28412&type=HTML&popup=1&override=1&symbol=CMA,https://barchart.websol.barchart.com/?module=secFilings&accession_num=0000028412-19-000047&cik=28412&type=RTF&popup=1&override=1&symbol=CMA,https://barchart.websol.barchart.com/?module=secFilings&accession_num=0000028412-19-000047&cik=28412&type=XLS&popup=1&override=1&symbol=CMA
CMA,Comerica Inc,2018-02-15,10-K,Annual Report,https://barchart.websol.barchart.com/?module=secFilings&accession_num=0000028412-18-000065&cik=28412&type=CONVPDF&popup=1&override=1&symbol=CMA,https://barchart.websol.barchart.com/?module=secFilings&accession_num=0000028412-18-000065&cik=28412&type=HTML&popup=1&override=1&symbol=CMA,https://barchart.websol.barchart.com/?module=secFilings&accession_num=0000028412-18-000065&cik=28412&type=RTF&popup=1&override=1&symbol=CMA,https://barchart.websol.barchart.com/?module=secFilings&accession_num=0000028412-18-000065&cik=28412&type=XLS&popup=1&override=1&symbol=CMA
CMA,Comerica Inc,2017-02-15,10-K,Annual Report,https://barchart.websol.barchart.com/?module=secFilings&accession_num=0000028412-17-000048&cik=28412&type=CONVPDF&popup=1&override=1&symbol=CMA,https://barchart.websol.barchart.com/?module=secFilings&accession_num=0000028412-17-000048&cik=28412&type=HTML&popup=1&override=1&symbol=CMA,https://barchart.websol.barchart.com/?module=secFilings&accession_num=0000028412-17-000048&cik=28412&type=RTF&popup=1&override=1&symbol=CMA,https://barchart.websol.barchart.com/?module=secFilings&accession_num=0000028412-17-000048&cik=28412&type=XLS&popup=1&override=1&symbol=CMA
CMA,Comerica Inc,2016-02-26,10-K,Annual Report,https://barchart.websol.barchart.com/?module=secFilings&accession_num=0000028412-16-000196&cik=28412&type=CONVPDF&popup=1&override=1&symbol=CMA,https://barchart.websol.barchart.com/?module=secFilings&accession_num=0000028412-16-000196&cik=28412&type=HTML&popup=1&override=1&symbol=CMA,https://barchart.websol.barchart.com/?module=secFilings&accession_num=0000028412-16-000196&cik=28412&type=RTF&popup=1&override=1&symbol=CMA,https://barchart.websol.barchart.com/?module=secFilings&accession_num=0000028412-16-000196&cik=28412&type=XLS&popup=1&override=1&symbol=CMA
CMA,Comerica Inc,2015-02-17,10-K,Annual Report,https://barchart.websol.barchart.com/?module=secFilings&accession_num=0000028412-15-000031&cik=28412&type=CONVPDF&popup=1&override=1&symbol=CMA,https://barchart.websol.barchart.com/?module=secFilings&accession_num=0000028412-15-000031&cik=28412&type=HTML&popup=1&override=1&symbol=CMA,https://barchart.websol.barchart.com/?module=secFilings&accession_num=0000028412-15-000031&cik=28412&type=RTF&popup=1&override=1&symbol=CMA,https://barchart.websol.barchart.com/?module=secFilings&accession_num=0000028412-15-000031&cik=28412&type=XLS&popup=1&override=1&symbol=CMA
CMA,Comerica Inc,2014-02-14,10-K,Annual Report,https://barchart.websol.barchart.com/?module=secFilings&accession_num=0000028412-14-000067&cik=28412&type=CONVPDF&popup=1&override=1&symbol=CMA,https://barchart.websol.barchart.com/?module=secFilings&accession_num=0000028412-14-000067&cik=28412&type=HTML&popup=1&override=1&symbol=CMA,https://barchart.websol.barchart.com/?module=secFilings&accession_num=0000028412-14-000067&cik=28412&type=RTF&popup=1&override=1&symbol=CMA,https://barchart.websol.barchart.com/?module=secFilings&accession_num=0000028412-14-000067&cik=28412&type=XLS&popup=1&override=1&symbol=CMA
CMA,Comerica Inc,2013-02-19,10-K,Annual Report,https://barchart.websol.barchart.com/?module=secFilings&accession_num=0000028412-13-000034&cik=28412&type=CONVPDF&popup=1&override=1&symbol=CMA,https://barchart.websol.barchart.com/?module=secFilings&accession_num=0000028412-13-000034&cik=28412&type=HTML&popup=1&override=1&symbol=CMA,https://barchart.websol.barchart.com/?module=secFilings&accession_num=0000028412-13-000034&cik=28412&type=RTF&popup=1&override=1&symbol=CMA,
CAG,Conagra Brands Inc,2023-07-13,10-K,Annual Report,https://barchart.websol.barchart.com/?module=secFilings&accession_num=0001437749-23-019879&cik=23217&type=CONVPDF&popup=1&override=1&symbol=CAG,https://barchart.websol.barchart.com/?module=secFilings&accession_num=0001437749-23-019879&cik=23217&type=HTML&popup=1&override=1&symbol=CAG,https://barchart.websol.barchart.com/?module=secFilings&accession_num=0001437749-23-019879&cik=23217&type=RTF&popup=1&override=1&symbol=CAG,https://barchart.websol.barchart.com/?module=secFilings&accession_num=0001437749-23-019879&cik=23217&type=XLS&popup=1&override=1&symbol=CAG
CAG,Conagra Brands Inc,2022-07-21,10-K,Annual Report,https://barchart.websol.barchart.com/?module=secFilings&accession_num=0001437749-22-017530&cik=23217&type=CONVPDF&popup=1&override=1&symbol=CAG,https://barchart.websol.barchart.com/?module=secFilings&accession_num=0001437749-22-017530&cik=23217&type=HTML&popup=1&override=1&symbol=CAG,https://barchart.websol.barchart.com/?module=secFilings&accession_num=0001437749-22-017530&cik=23217&type=RTF&popup=1&override=1&symbol=CAG,https://barchart.websol.barchart.com/?module=secFilings&accession_num=0001437749-22-017530&cik=23217&type=XLS&popup=1&override=1&symbol=CAG
CAG,Conagra Brands Inc,2021-07-23,10-K,Annual Report,https://barchart.websol.barchart.com/?module=secFilings&accession_num=0001564590-21-037738&cik=23217&type=CONVPDF&popup=1&override=1&symbol=CAG,https://barchart.websol.barchart.com/?module=secFilings&accession_num=0001564590-21-037738&cik=23217&type=HTML&popup=1&override=1&symbol=CAG,https://barchart.websol.barchart.com/?module=secFilings&accession_num=0001564590-21-037738&cik=23217&type=RTF&popup=1&override=1&symbol=CAG,https://barchart.websol.barchart.com/?module=secFilings&accession_num=0001564590-21-037738&cik=23217&type=XLS&popup=1&override=1&symbol=CAG
CAG,Conagra Brands Inc,2020-07-24,10-K,Annual Report,https://barchart.websol.barchart.com/?module=secFilings&accession_num=0001564590-20-033366&cik=23217&type=CONVPDF&popup=1&override=1&symbol=CAG,https://barchart.websol.barchart.com/?module=secFilings&accession_num=0001564590-20-033366&cik=23217&type=HTML&popup=1&override=1&symbol=CAG,https://barchart.websol.barchart.com/?module=secFilings&accession_num=0001564590-20-033366&cik=23217&type=RTF&popup=1&override=1&symbol=CAG,https://barchart.websol.barchart.com/?module=secFilings&accession_num=0001564590-20-033366&cik=23217&type=XLS&popup=1&override=1&symbol=CAG
CAG,Conagra Brands Inc,2019-07-19,10-K,Annual Report,https://barchart.websol.barchart.com/?module=secFilings&accession_num=0000023217-19-000006&cik=23217&type=CONVPDF&popup=1&override=1&symbol=CAG,https://barchart.websol.barchart.com/?module=secFilings&accession_num=0000023217-19-000006&cik=23217&type=HTML&popup=1&override=1&symbol=CAG,https://barchart.websol.barchart.com/?module=secFilings&accession_num=0000023217-19-000006&cik=23217&type=RTF&popup=1&override=1&symbol=CAG,https://barchart.websol.barchart.com/?module=secFilings&accession_num=0000023217-19-000006&cik=23217&type=XLS&popup=1&override=1&symbol=CAG
CAG,Conagra Brands Inc,2018-07-20,10-K,Annual Report,https://barchart.websol.barchart.com/?module=secFilings&accession_num=0000023217-18-000005&cik=23217&type=CONVPDF&popup=1&override=1&symbol=CAG,https://barchart.websol.barchart.com/?module=secFilings&accession_num=0000023217-18-000005&cik=23217&type=HTML&popup=1&override=1&symbol=CAG,https://barchart.websol.barchart.com/?module=secFilings&accession_num=0000023217-18-000005&cik=23217&type=RTF&popup=1&override=1&symbol=CAG,https://barchart.websol.barchart.com/?module=secFilings&accession_num=0000023217-18-000005&cik=23217&type=XLS&popup=1&override=1&symbol=CAG
CAG,Conagra Brands Inc,2017-07-21,10-K,Annual Report,https://barchart.websol.barchart.com/?module=secFilings&accession_num=0001628280-17-007184&cik=23217&type=CONVPDF&popup=1&override=1&symbol=CAG,https://barchart.websol.barchart.com/?module=secFilings&accession_num=0001628280-17-007184&cik=23217&type=HTML&popup=1&override=1&symbol=CAG,https://barchart.websol.barchart.com/?module=secFilings&accession_num=0001628280-17-007184&cik=23217&type=RTF&popup=1&override=1&symbol=CAG,https://barchart.websol.barchart.com/?module=secFilings&accession_num=0001628280-17-007184&cik=23217&type=XLS&popup=1&override=1&symbol=CAG
CAG,Conagra Brands Inc,2016-07-15,10-K,Annual Report,https://barchart.websol.barchart.com/?module=secFilings&accession_num=0001628280-16-017613&cik=23217&type=CONVPDF&popup=1&override=1&symbol=CAG,https://barchart.websol.barchart.com/?module=secFilings&accession_num=0001628280-16-017613&cik=23217&type=HTML&popup=1&override=1&symbol=CAG,https://barchart.websol.barchart.com/?module=secFilings&accession_num=0001628280-16-017613&cik=23217&type=RTF&popup=1&override=1&symbol=CAG,https://barchart.websol.barchart.com/?module=secFilings&accession_num=0001628280-16-017613&cik=23217&type=XLS&popup=1&override=1&symbol=CAG
CAG,Conagra Brands Inc,2015-07-17,10-K,Annual Report,https://barchart.websol.barchart.com/?module=secFilings&accession_num=0001628280-15-005333&cik=23217&type=CONVPDF&popup=1&override=1&symbol=CAG,https://barchart.websol.barchart.com/?module=secFilings&accession_num=0001628280-15-005333&cik=23217&type=HTML&popup=1&override=1&symbol=CAG,https://barchart.websol.barchart.com/?module=secFilings&accession_num=0001628280-15-005333&cik=23217&type=RTF&popup=1&override=1&symbol=CAG,https://barchart.websol.barchart.com/?module=secFilings&accession_num=0001628280-15-005333&cik=23217&type=XLS&popup=1&override=1&symbol=CAG
CAG,Conagra Brands Inc,2014-07-16,10-K,Annual Report,https://barchart.websol.barchart.com/?module=secFilings&accession_num=0000023217-14-000009&cik=23217&type=CONVPDF&popup=1&override=1&symbol=CAG,https://barchart.websol.barchart.com/?module=secFilings&accession_num=0000023217-14-000009&cik=23217&type=HTML&popup=1&override=1&symbol=CAG,https://barchart.websol.barchart.com/?module=secFilings&accession_num=0000023217-14-000009&cik=23217&type=RTF&popup=1&override=1&symbol=CAG,https://barchart.websol.barchart.com/?module=secFilings&accession_num=0000023217-14-000009&cik=23217&type=XLS&popup=1&override=1&symbol=CAG
CAG,Conagra Brands Inc,2013-07-19,10-K,Annual Report,https://barchart.websol.barchart.com/?module=secFilings&accession_num=0001445305-13-001653&cik=23217&type=CONVPDF&popup=1&override=1&symbol=CAG,https://barchart.websol.barchart.com/?module=secFilings&accession_num=0001445305-13-001653&cik=23217&type=HTML&popup=1&override=1&symbol=CAG,https://barchart.websol.barchart.com/?module=secFilings&accession_num=0001445305-13-001653&cik=23217&type=RTF&popup=1&override=1&symbol=CAG,
CAG,Conagra Brands Inc,2012-07-20,10-K,Annual Report,https://barchart.websol.barchart.com/?module=secFilings&accession_num=0001193125-12-308387&cik=23217&type=CONVPDF&popup=1&override=1&symbol=CAG,https://barchart.websol.barchart.com/?module=secFilings&accession_num=0001193125-12-308387&cik=23217&type=HTML&popup=1&override=1&symbol=CAG,https://barchart.websol.barchart.com/?module=secFilings&accession_num=0001193125-12-308387&cik=23217&type=RTF&popup=1&override=1&symbol=CAG,
COP,Conocophillips,2024-02-15,10-K,Annual Report,https://barchart.websol.barchart.com/?module=secFilings&accession_num=0001163165-24-000010&cik=1163165&type=CONVPDF&popup=1&override=1&symbol=COP,https://barchart.websol.barchart.com/?module=secFilings&accession_num=0001163165-24-000010&cik=1163165&type=HTML&popup=1&override=1&symbol=COP,https://barchart.websol.barchart.com/?module=secFilings&accession_num=0001163165-24-000010&cik=1163165&type=RTF&popup=1&override=1&symbol=COP,https://barchart.websol.barchart.com/?module=secFilings&accession_num=0001163165-24-000010&cik=1163165&type=XLS&popup=1&override=1&symbol=COP
COP,Conocophillips,2023-02-16,10-K,Annual Report,https://barchart.websol.barchart.com/?module=secFilings&accession_num=0001163165-23-000006&cik=1163165&type=CONVPDF&popup=1&override=1&symbol=COP,https://barchart.websol.barchart.com/?module=secFilings&accession_num=0001163165-23-000006&cik=1163165&type=HTML&popup=1&override=1&symbol=COP,https://barchart.websol.barchart.com/?module=secFilings&accession_num=0001163165-23-000006&cik=1163165&type=RTF&popup=1&override=1&symbol=COP,https://barchart.websol.barchart.com/?module=secFilings&accession_num=0001163165-23-000006&cik=1163165&type=XLS&popup=1&override=1&symbol=COP
COP,Conocophillips,2022-02-17,10-K,Annual Report,https://barchart.websol.barchart.com/?module=secFilings&accession_num=0001562762-22-000031&cik=1163165&type=CONVPDF&popup=1&override=1&symbol=COP,https://barchart.websol.barchart.com/?module=secFilings&accession_num=0001562762-22-000031&cik=1163165&type=HTML&popup=1&override=1&symbol=COP,https://barchart.websol.barchart.com/?module=secFilings&accession_num=0001562762-22-000031&cik=1163165&type=RTF&popup=1&override=1&symbol=COP,https://barchart.websol.barchart.com/?module=secFilings&accession_num=0001562762-22-000031&cik=1163165&type=XLS&popup=1&override=1&symbol=COP
COP,Conocophillips,2021-02-16,10-K,Annual Report,https://barchart.websol.barchart.com/?module=secFilings&accession_num=0001562762-21-000027&cik=1163165&type=CONVPDF&popup=1&override=1&symbol=COP,https://barchart.websol.barchart.com/?module=secFilings&accession_num=0001562762-21-000027&cik=1163165&type=HTML&popup=1&override=1&symbol=COP,https://barchart.websol.barchart.com/?module=secFilings&accession_num=0001562762-21-000027&cik=1163165&type=RTF&popup=1&override=1&symbol=COP,https://barchart.websol.barchart.com/?module=secFilings&accession_num=0001562762-21-000027&cik=1163165&type=XLS&popup=1&override=1&symbol=COP
COP,Conocophillips,2020-02-18,10-K,Annual Report,https://barchart.websol.barchart.com/?module=secFilings&accession_num=0001193125-20-039954&cik=1163165&type=CONVPDF&popup=1&override=1&symbol=COP,https://barchart.websol.barchart.com/?module=secFilings&accession_num=0001193125-20-039954&cik=1163165&type=HTML&popup=1&override=1&symbol=COP,https://barchart.websol.barchart.com/?module=secFilings&accession_num=0001193125-20-039954&cik=1163165&type=RTF&popup=1&override=1&symbol=COP,https://barchart.websol.barchart.com/?module=secFilings&accession_num=0001193125-20-039954&cik=1163165&type=XLS&popup=1&override=1&symbol=COP
COP,Conocophillips,2019-02-19,10-K,Annual Report,https://barchart.websol.barchart.com/?module=secFilings&accession_num=0001193125-19-043841&cik=1163165&type=CONVPDF&popup=1&override=1&symbol=COP,https://barchart.websol.barchart.com/?module=secFilings&accession_num=0001193125-19-043841&cik=1163165&type=HTML&popup=1&override=1&symbol=COP,https://barchart.websol.barchart.com/?module=secFilings&accession_num=0001193125-19-043841&cik=1163165&type=RTF&popup=1&override=1&symbol=COP,https://barchart.websol.barchart.com/?module=secFilings&accession_num=0001193125-19-043841&cik=1163165&type=XLS&popup=1&override=1&symbol=COP
